order_id,customer_id,store_id,order_date,status
3067,460,18,2025-10-28,Completed
3068,172,19,2024-06-15,cancelled
3069,261,8,2025-05-05,COMPLETED
3070,67,5,2024-09-15,COMPLETED
3071,135,3,2025-05-19,returned
3072,95,10,2025-09-06,PENDING
3073,144,10,2025-10-11,canceled
3074,211,2,2023-02-12,COMPLETED
3075,103,11,2025-01-20,canceled
3076,390,5,2023-09-19,shipped
3077,355,3,2025-09-28,Returned
3078,422,14,2025-09-02,COMPLETED
3079,337,7,2023-06-22,returned
3080,22,16,2024-04-05,Cancelled
3081,210,3,2025-07-23,complete
3082,16,19,2025-04-04,Completed
3083,55,16,2024-10-15,complete
3084,167,13,2023-10-15,canceled
3085,299,3,2024-10-09,cancelled
3086,459,5,2023-04-22,COMPLETED
3087,287,6,2023-04-23,shipped
3088,345,10,2023-03-15,SHIPPED
3089,258,18,2023-12-04,pending
3090,391,2,2025-07-21,completed
3091,388,16,2023-05-20,canceled
3092,188,18,2023-02-01,completed
3093,283,16,2023-06-17,Cancelled
3094,395,16,2023-05-02,SHIPPED
3095,9,17,2025-08-06,
3096,398,10,2024-08-24,returned
3097,193,17,2025-09-15,Completed
3098,30,8,2025-11-17,returned
3099,257,19,2023-10-20,Pending
3100,438,4,2024-01-28,canceled
3101,417,12,2025-02-15,complete
3102,42,16,2023-04-27,returned
3103,80,13,2025-08-18,CANCELLED
3104,47,5,2024-02-25,Cancelled
3105,304,1,2023-10-09,
3106,333,2,2023-03-09,COMPLETED
3107,84,14,2025-06-15,shipped
3108,343,14,2023-09-03,CANCELLED
3109,367,9,2023-10-18,Cancelled
3110,108,11,2023-11-12,shipped
3111,436,10,2023-03-06,PENDING
3112,118,17,2023-04-25,CANCELLED
3113,266,1,2025-10-12,COMPLETED
3114,323,7,2025-01-08,canceled
3115,144,16,2025-10-05,Cancelled
3116,301,10,2025-05-24,SHIPPED
3117,448,5,2025-03-10,returned
3118,107,19,2024-04-11,shipped
3119,335,1,2023-07-26,Cancelled
3120,185,12,2024-02-10,SHIPPED
3121,315,8,2023-10-17,returned
3122,204,12,2023-08-02,complete
3123,112,2,2024-04-18,canceled
3124,261,9,2024-07-01,shipped
3125,219,16,2024-06-25,CANCELLED
3126,358,12,2024-12-26,complete
3127,372,10,2023-10-22,cancelled
3128,350,1,2023-11-27,Shipped
3129,244,15,2025-04-16,completed
3130,21,13,2024-11-19,Pending
3131,41,1,2024-12-18,pending
3132,20,10,2024-11-24,pending
3133,216,9,2024-01-09,Cancelled
3134,420,15,2024-02-01,returned
3135,199,19,2024-01-19,complete
3136,1,6,2023-05-19,Cancelled
3137,198,19,2025-02-22,CANCELLED
3138,185,16,2024-05-24,Pending
3139,100,15,2024-03-30,shipped
3140,431,15,2024-04-11,Returned
3141,141,10,2025-11-25,Pending
3142,468,20,2023-02-24,completed
242,89,16,2023-06-24,complete
3144,500,6,2024-05-17,CANCELLED
3145,68,3,2024-11-02,returned
3146,185,20,2023-03-02,Completed
3147,454,3,2025-08-10,Cancelled
3148,13,17,2025-05-16,Returned
3149,174,1,2024-11-24,CANCELLED
3150,466,8,2025-03-11,Shipped
3151,220,4,2023-09-13,Completed
3152,116,9,2024-10-25,Cancelled
3153,250,9,2024-02-01,PENDING
3154,55,13,2025-07-08,SHIPPED
3155,443,12,2025-12-27,COMPLETED
3156,203,14,2025-07-26,canceled
3157,320,19,2025-07-10,PENDING
3158,496,19,2024-03-11,Cancelled
3159,268,9,2024-05-20,completed
3160,99040,19,2024-02-16,returned
3161,92,19,2023-10-13,cancelled
3162,82,7,2024-12-02,shipped
3163,95,5,2099-05-25,CANCELLED
3164,295,19,2023-08-24,canceled
3165,195,19,2023-01-02,Returned
3166,335,7,2023-03-05,COMPLETED
3167,421,11,2024-01-23,SHIPPED
3168,316,20,2025-06-27,completed
3169,219,16,2024-07-11,Cancelled
3170,228,2,2024-07-22,Returned
3171,146,18,2025-06-15,Shipped
3172,235,3,2025-01-02,canceled
3173,131,17,2025-06-14,canceled
3174,158,6,2025-09-28,COMPLETED
3175,310,16,2023-12-21,Pending
3176,105,19,2025-12-09,Pending
3177,13,4,2024-03-09,completed
3178,262,12,2025-05-09,COMPLETED
3179,137,15,2025-02-16,SHIPPED
3180,296,4,2025-04-03,shipped
3181,472,15,2025-03-29,SHIPPED
3182,247,2,2024-12-23,CANCELLED
3183,224,11,2024-01-14,canceled
3184,254,19,2025-10-23,shipped
3185,86,909,2025-01-10,Pending
3186,402,17,2025-06-03,Completed
3187,157,14,2024-02-19,COMPLETED
3188,46,7,2024-05-04,
3189,411,9,2023-02-13,CANCELLED
3190,191,10,2024-12-29,CANCELLED
3191,312,9,2024-12-10,PENDING
3192,491,18,2024-02-14,COMPLETED
3193,497,14,2025-06-03,PENDING
3194,413,18,2025-06-14,pending
3195,463,4,2023-08-16,SHIPPED
3196,479,16,2025-05-12,PENDING
3197,480,5,2025-06-02,complete
3198,98,19,2023-04-10,pending
3199,435,3,2023-04-30,CANCELLED
3200,443,1,2024-01-20,Pending
3201,398,12,2023-06-04,shipped
3202,424,9,2025-05-04,complete
3203,112,8,2024-03-10,pending
3204,197,8,2023-07-07,
3205,161,20,2025-12-15,Cancelled
3206,453,10,2024-01-24,Returned
3207,99977,7,2024-05-20,returned
3208,3,7,2023-06-26,returned
3209,90,11,2024-05-09,Returned
3210,251,11,2024-06-10,pending
3211,116,10,2023-08-07,Pending
3212,55,8,2024-03-20,pending
3213,363,5,2023-05-22,complete
3214,438,8,2023-04-14,CANCELLED
3215,416,7,2024-03-16,COMPLETED
3216,310,8,2025-07-10,complete
3217,307,12,2024-10-07,canceled
3218,379,6,2023-12-30,Shipped
3219,167,2,2023-01-08,PENDING
3220,201,9,2024-03-06,SHIPPED
3221,81,1,2023-04-26,returned
3222,164,17,2023-04-07,returned
3223,247,20,2024-03-23,PENDING
3224,23,14,2024-03-09,SHIPPED
3225,229,10,2025-04-04,Returned
3226,494,1,2024-05-09,PENDING
3227,420,14,2025-12-18,COMPLETED
3228,377,4,2025-08-11,COMPLETED
3229,56,16,2025-03-21,shipped
3230,405,2,2024-04-13,CANCELLED
3231,203,17,2024-06-08,Pending
3232,167,9,2024-11-24,shipped
3233,329,16,2025-03-23,canceled
3234,110,20,2025-08-24,Returned
3235,74,20,2024-02-15,canceled
3236,311,20,2025-01-26,canceled
3237,286,15,2025-06-04,CANCELLED
3238,280,7,2024-08-25,completed
3239,259,10,2025-03-28,canceled
3240,476,1,2024-09-25,Pending
3241,464,17,2024-10-31,SHIPPED
3242,95,19,2023-10-27,pending
3243,82,10,2025-04-25,Pending
3244,350,6,2024-01-30,Cancelled
3245,221,4,2023-04-05,canceled
3246,45,13,2025-11-17,Shipped
3247,357,16,2023-12-13,Cancelled
3248,349,20,2025-01-07,CANCELLED
3249,335,2,2024-04-11,complete
3250,63,7,2024-07-02,pending
3251,105,16,2024-05-22,completed
3252,81,1,2023-06-07,shipped
3253,99156,4,2025-01-15,PENDING
3254,327,7,2023-05-17,
3255,236,8,2023-09-08,Returned
3256,94,20,2023-02-07,complete
3257,326,19,2023-01-29,
3258,385,15,2025-02-09,PENDING
3259,151,17,2024-05-03,Returned
3260,161,16,2024-09-15,returned
3261,367,15,2023-01-23,Pending
3262,28,8,2025-11-30,PENDING
3263,329,7,2023-12-10,completed
3264,446,6,2024-06-27,pending
3265,96,13,2023-11-25,Completed
3266,58,15,2024-12-10,PENDING
3267,348,3,2025-04-01,SHIPPED
3268,425,14,2023-10-05,
3269,260,9,2023-12-13,completed
3270,294,16,2024-11-23,canceled
3271,99810,20,2025-12-04,CANCELLED
3272,164,933,2025-10-24,SHIPPED
3273,120,17,2024-05-28,Completed
3274,372,1,2025-07-09,Completed
3275,165,1,2023-06-22,Pending
3276,227,5,2024-01-19,cancelled
3277,47,3,2024-01-31,PENDING
3278,38,20,2023-03-22,Completed
3279,346,9,2025-08-30,returned
3280,277,15,2025-06-11,PENDING
3281,458,9,2023-04-25,completed
3282,351,8,2025-12-03,complete
3283,433,11,2025-04-13,returned
3284,300,5,2024-07-02,complete
3285,405,14,2024-09-19,Returned
3286,409,5,2024-02-26,shipped
3287,259,15,2025-07-31,PENDING
3288,470,19,2024-01-09,Returned
3289,258,15,2023-12-18,PENDING
3290,359,1,2023-12-01,cancelled
3291,217,20,2025-12-18,canceled
3292,128,8,2024-10-15,shipped
3293,40,18,2025-05-02,pending
3294,444,8,2024-09-30,Pending
3295,218,9,2023-05-02,pending
3296,101,11,2023-12-29,Shipped
3297,285,7,2024-02-04,Cancelled
3298,367,10,2024-02-21,pending
3299,174,19,2024-06-26,Returned
3300,417,18,2025-12-24,canceled
3301,461,6,2023-08-16,Cancelled
3302,89,13,2024-08-13,returned
3303,105,20,2025-12-17,complete
3304,32,4,2024-06-18,COMPLETED
3305,143,19,2023-12-30,Completed
3306,455,9,2024-10-26,completed
3307,129,10,2024-05-03,Shipped
3308,382,3,2024-07-04,
3309,200,1,2025-02-12,SHIPPED
3310,159,5,2023-05-11,Completed
3311,99079,9,2025-06-15,complete
3312,2,7,2023-06-16,
3313,467,6,2025-05-01,cancelled
3314,89,13,2023-06-13,canceled
3315,237,13,2025-07-16,Completed
3316,147,9,2023-10-07,
3317,87,18,2025-05-16,shipped
3318,432,20,2024-07-13,Returned
3319,386,20,2025-10-28,CANCELLED
3320,241,20,2025-12-30,returned
3321,369,2,2025-01-25,complete
3322,419,19,2023-04-25,SHIPPED
3323,272,18,2025-04-19,SHIPPED
3324,199,10,2025-08-16,Returned
3325,88,3,2025-10-21,pending
3326,147,17,2023-02-17,Cancelled
3327,257,20,2024-04-24,CANCELLED
3328,126,15,2024-11-08,SHIPPED
3329,397,15,2024-04-02,shipped
3330,170,6,2024-11-08,canceled
3331,433,3,2025-10-04,Pending
3332,325,20,2024-07-14,SHIPPED
3333,403,16,2024-06-05,Completed
3334,341,9,2023-03-19,Cancelled
3335,366,5,2024-08-02,CANCELLED
3336,429,11,2023-05-22,Returned
3337,83,14,2023-05-25,Pending
3338,182,13,2024-05-18,COMPLETED
3339,270,15,2023-10-22,shipped
3340,97,17,2023-03-26,COMPLETED
3341,413,8,2024-02-19,cancelled
3342,150,17,2024-09-09,SHIPPED
3343,9,7,2023-06-28,Completed
3344,35,8,2025-04-30,SHIPPED
3345,238,14,2024-12-01,canceled
3346,317,7,2024-05-27,CANCELLED
3347,104,4,2023-08-09,PENDING
3348,121,18,2023-10-05,COMPLETED
3349,36,17,2024-10-06,returned
3350,9,14,2023-01-30,complete
3351,383,10,2025-11-04,SHIPPED
3352,126,9,2023-10-06,returned
3353,145,19,2024-11-01,shipped
3354,118,12,2025-11-04,complete
3355,275,18,2023-06-23,canceled
3356,43,11,2023-05-18,Cancelled
3357,337,10,2025-06-04,cancelled
3358,99264,12,2023-12-14,Shipped
3359,131,1,2023-05-22,Returned
3360,24,10,2025-02-08,cancelled
3361,329,2,2023-09-20,Completed
3362,40,2,2025-10-11,SHIPPED
3363,212,10,2023-01-26,pending
3364,198,12,2025-09-12,shipped
3365,258,7,2023-09-15,Returned
3366,472,12,2023-04-17,COMPLETED
3367,57,12,2025-05-01,SHIPPED
3368,457,2,2024-05-05,Shipped
3369,175,12,2024-10-04,COMPLETED
3370,213,6,2023-09-27,COMPLETED
3371,311,19,2023-09-21,SHIPPED
3372,379,18,2025-03-05,Returned
3373,322,14,2024-02-10,cancelled
3374,322,7,2025-03-07,Pending
3375,289,14,2024-05-27,
3376,208,1,2023-08-15,complete
3377,423,14,2024-05-14,completed
3378,178,13,2023-01-10,PENDING
3379,214,12,2025-10-01,canceled
3380,159,1,2024-09-02,Completed
3381,241,7,2023-09-19,returned
3382,196,11,2023-09-18,CANCELLED
3383,286,5,2023-01-27,completed
3384,423,19,2024-11-05,pending
3385,103,3,2023-07-30,COMPLETED
3386,16,7,2025-03-12,Shipped
3387,156,17,2023-05-31,CANCELLED
3388,6,16,2023-04-11,Cancelled
3389,116,7,2024-12-07,complete
3390,129,5,2025-07-06,returned
3391,176,8,2023-04-22,Completed
3392,359,13,2024-11-06,canceled
3393,257,20,2025-10-31,Pending
3394,38,9,2025-08-14,COMPLETED
3395,210,15,2025-04-27,Pending
3396,413,4,2024-11-02,completed
3397,289,9,2024-08-30,Cancelled
3398,246,14,2025-03-20,SHIPPED
3399,398,2,2023-07-05,Shipped
3400,73,19,2025-01-16,PENDING
3401,99119,10,2023-06-28,SHIPPED
3402,168,14,2023-03-12,Completed
3403,1,1,2024-04-02,complete
3404,389,20,2025-05-24,cancelled
3405,103,8,2024-08-27,Shipped
3406,236,19,2023-01-06,CANCELLED
3407,442,19,2025-04-15,Cancelled
3408,308,13,2024-05-29,
3409,139,18,2025-12-26,Completed
3410,258,4,2023-04-30,complete
3411,91,14,2023-09-19,Completed
3412,265,1,2023-07-05,CANCELLED
3413,376,1,2023-05-25,Completed
3414,481,13,2025-06-22,canceled
3415,433,19,2024-04-20,Completed
3416,108,17,2024-10-13,COMPLETED
3417,103,12,2024-08-24,Cancelled
3418,184,4,2023-06-27,Completed
3419,154,1,2024-08-24,COMPLETED
3420,230,19,2023-03-16,pending
3421,230,15,2025-03-08,Shipped
3422,269,11,2023-05-26,canceled
3423,314,16,2024-03-22,PENDING
3424,101,6,2024-02-23,returned
3425,386,17,2023-12-08,shipped
3426,283,8,2024-04-02,Returned
3427,225,13,2025-07-15,pending
3428,31,17,2025-06-28,Completed
3429,465,1,2024-03-04,Returned
3430,447,9,2025-08-24,CANCELLED
3431,33,13,2024-07-31,Cancelled
3432,382,8,2025-07-15,returned
3433,153,17,2025-12-25,pending
3434,486,2,2023-08-19,complete
3435,58,14,2025-09-02,shipped
3436,147,16,2023-03-17,SHIPPED
3437,273,977,2024-02-19,COMPLETED
3438,223,2,2023-12-30,SHIPPED
3439,154,12,2025-02-10,PENDING
3440,126,12,2023-10-11,Completed
3441,451,16,2025-12-22,Shipped
3442,422,6,2024-07-05,pending
3443,341,13,2023-11-26,Shipped
3444,377,14,2024-01-04,Returned
3445,177,9,2025-08-19,Pending
3446,445,4,2023-11-14,Cancelled
3447,494,8,2023-10-13,Shipped
3448,297,4,2025-10-24,Cancelled
3449,85,17,2024-05-04,Completed
3450,116,6,2025-10-31,CANCELLED
3451,5,15,2025-02-17,SHIPPED
3452,76,12,2023-05-03,SHIPPED
3453,150,7,2024-09-02,Pending
3454,436,15,2023-12-29,canceled
3455,341,7,2023-06-09,canceled
3456,81,5,2025-11-18,PENDING
3457,312,10,2025-10-20,COMPLETED
3458,131,8,2023-03-12,complete
3459,193,5,2025-12-09,canceled
3460,274,15,2025-02-13,shipped
3461,325,939,2025-12-15,SHIPPED
3462,405,13,2023-01-13,complete
3463,172,20,2023-08-05,pending
3464,494,13,2025-10-03,Returned
3465,424,3,2025-05-31,Cancelled
3466,269,12,2024-06-28,completed
3467,329,15,2023-12-18,Pending
3468,178,1,2025-05-21,CANCELLED
3469,102,16,2023-06-15,CANCELLED
3470,34,18,2023-12-06,Pending
3471,93,18,2023-05-28,Completed
3472,349,4,2025-06-21,complete
3473,311,11,2023-04-04,Returned
3474,70,20,2023-05-10,cancelled
3475,353,12,2023-04-04,Cancelled
3476,404,18,2024-04-16,Completed
3477,499,8,2025-09-13,PENDING
3478,80,18,2024-12-30,
3479,211,4,2024-08-11,pending
3480,164,11,2023-04-28,Returned
3481,15,4,2023-09-14,Pending
3482,248,9,2025-08-21,complete
3483,236,1,2023-03-02,Shipped
3484,353,17,2025-03-22,PENDING
3485,307,13,2023-01-11,Shipped
3486,436,16,2024-06-23,
3487,99446,7,2025-10-23,pending
3488,300,1,2024-09-18,shipped
3489,99405,11,2025-09-16,SHIPPED
3490,287,7,2023-07-22,COMPLETED
3491,428,3,2024-05-23,Cancelled
3492,485,20,2024-03-26,shipped
3493,380,13,2023-03-27,shipped
3494,287,8,2024-08-17,COMPLETED
3495,251,10,2025-07-21,Returned
3496,231,2,2024-07-18,Completed
3497,274,10,2025-01-16,CANCELLED
3498,120,4,2023-03-06,Cancelled
3499,466,18,2023-07-17,completed
3500,346,11,2025-05-29,PENDING
3501,467,4,2025-10-26,returned
3502,218,19,2023-07-26,Pending
3503,391,2,2024-06-24,SHIPPED
3504,482,11,2025-09-04,COMPLETED
3505,395,4,2023-12-07,shipped
3506,296,19,2023-05-12,canceled
3507,347,11,2025-01-23,Completed
3508,234,7,2023-09-11,Shipped
3509,421,20,2024-06-07,complete
3510,3,9,2023-03-16,Completed
3511,63,14,2024-10-01,Returned
3512,380,18,2025-10-27,canceled
3513,381,19,2025-09-21,pending
3514,409,20,2025-09-10,SHIPPED
3515,142,12,2025-11-07,cancelled
3516,35,11,2024-01-20,pending
3517,29,16,2025-07-30,Shipped
3518,244,8,2023-02-11,Pending
3519,31,4,2024-02-16,Shipped
3520,76,1,2025-06-15,returned
3521,353,15,2025-05-30,completed
3522,152,15,2023-11-19,completed
3523,281,16,2025-04-13,Pending
3524,74,10,2024-05-19,cancelled
3525,159,9,2025-09-15,canceled
3526,457,2,2024-02-23,complete
3527,180,6,2025-03-15,completed
3528,242,5,2023-11-13,SHIPPED
3529,497,1,2024-10-26,Cancelled
3530,59,14,2024-07-22,Pending
3531,223,15,2023-01-25,cancelled
3532,489,8,2024-01-18,returned
3533,468,13,2024-08-30,pending
3534,16,12,2025-01-18,
3535,485,18,2025-03-27,Cancelled
3536,98,19,2025-06-07,CANCELLED
3537,448,11,2025-06-01,Pending
3538,188,19,2025-07-03,PENDING
3539,302,3,2023-12-20,Cancelled
3540,331,3,2025-10-05,PENDING
3541,46,13,2023-06-07,SHIPPED
3542,416,9,2025-07-09,complete
3543,99276,4,2023-12-10,Cancelled
3544,308,9,2024-05-19,canceled
3545,443,4,2023-10-06,Returned
3546,5,17,2023-02-07,completed
3547,261,4,2024-07-02,completed
3548,430,2,2024-11-25,cancelled
3549,369,14,2023-03-19,cancelled
3550,360,10,2025-05-06,COMPLETED
3551,149,15,2025-05-14,complete
3552,373,17,2024-01-25,returned
3553,261,9,2024-10-19,Shipped
3554,1,3,2024-06-15,shipped
3555,62,13,2024-12-26,complete
3556,295,2,2024-09-12,Shipped
3557,139,17,2025-02-28,CANCELLED
3558,394,8,2023-02-17,Cancelled
3559,283,13,2024-06-05,complete
3560,292,12,2025-09-30,complete
3561,99330,7,2024-05-17,cancelled
3562,474,5,2025-08-28,complete
3563,99626,13,2024-02-06,SHIPPED
3564,224,5,2024-05-06,Pending
3565,131,7,2024-12-06,Returned
3566,399,6,2023-10-02,
3567,348,14,2023-09-24,completed
3568,389,9,2025-07-20,PENDING
3569,430,8,2023-05-30,cancelled
3570,271,14,2025-08-17,SHIPPED
3571,382,16,2023-10-06,complete
3572,152,929,2025-11-09,Pending
3573,329,16,2025-09-01,cancelled
3574,478,5,2024-10-26,pending
3575,454,16,2025-07-12,Cancelled
3576,25,4,2025-12-03,COMPLETED
3577,270,2,2024-04-10,cancelled
3578,393,18,2025-11-01,completed
3579,147,19,2024-05-20,canceled
3580,451,8,2023-12-30,Completed
3581,163,3,2025-05-09,Returned
3582,383,15,2025-12-11,SHIPPED
3583,471,8,2024-10-28,CANCELLED
3584,361,4,2024-11-17,CANCELLED
3585,317,7,2025-10-09,Shipped
3586,401,12,2024-08-21,Returned
3587,363,5,2023-10-04,complete
3588,381,17,2025-04-15,Shipped
3589,251,11,2023-08-09,Completed
3590,51,1,2025-11-13,shipped
3591,94,6,2025-09-17,canceled
3592,302,14,2024-12-16,canceled
3593,23,12,2023-08-24,pending
3594,335,9,2024-02-26,cancelled
3595,346,16,2025-10-16,pending
3596,172,16,2024-10-22,completed
3597,225,9,2023-01-03,Pending
3598,404,19,2023-03-14,Shipped
3599,212,16,2024-07-13,COMPLETED
3600,88,8,2025-01-24,cancelled
3601,112,7,2025-03-03,shipped
3602,167,13,2025-09-29,Returned
3603,383,16,2023-12-27,canceled
3604,138,14,2023-05-28,Cancelled
3605,312,13,2024-04-29,Pending
3606,171,10,2024-06-07,Completed
3607,310,13,2025-04-01,
3608,75,4,2023-04-21,Cancelled
3609,446,2,2024-09-07,COMPLETED
3610,392,7,2025-09-02,cancelled
3611,82,6,2024-10-11,returned
3612,172,17,2023-03-17,Shipped
3613,50,18,2024-01-10,completed
3614,127,4,2024-03-10,PENDING
3615,11,8,2025-06-08,canceled
3616,43,20,2023-05-19,shipped
3617,408,3,2025-08-26,shipped
3618,80,12,2025-01-10,CANCELLED
3619,446,14,2024-02-04,pending
3620,91,8,2024-04-27,returned
3621,192,7,2024-12-19,SHIPPED
3622,211,10,2025-10-18,shipped
3623,78,8,2023-07-30,complete
3624,372,17,2023-04-11,Shipped
3625,483,1,2024-11-24,CANCELLED
3626,288,18,2025-05-11,Cancelled
3627,302,18,2025-05-24,canceled
3628,480,10,2025-06-28,SHIPPED
3629,246,5,2023-11-16,SHIPPED
3630,59,3,2099-12-07,canceled
3631,256,11,2023-04-13,canceled
3632,2,5,2025-05-03,SHIPPED
3633,182,16,2025-07-12,Shipped
3634,380,19,2023-08-24,canceled
3635,200,7,2025-06-22,returned
3636,305,12,2025-01-11,Cancelled
3637,406,13,2023-05-13,CANCELLED
3638,245,9,2024-04-30,pending
3639,234,13,2023-05-29,COMPLETED
3640,427,11,2025-02-03,cancelled
3641,305,1,2023-05-03,
3642,225,11,2025-01-16,COMPLETED
3643,474,14,2023-09-15,Returned
3644,313,2,2025-04-12,PENDING
3645,484,19,2023-02-11,Pending
3646,62,1,2025-12-11,CANCELLED
3647,441,16,2024-01-25,cancelled
3648,234,17,2024-05-21,SHIPPED
3649,292,17,2024-10-29,Completed
3650,187,15,2023-10-15,completed
3651,99452,6,2023-10-30,Pending
3652,9,10,2023-06-10,complete
3653,105,15,2023-12-04,COMPLETED
3654,434,15,2023-03-12,canceled
3655,162,18,2023-01-05,CANCELLED
3656,224,20,2025-01-29,completed
3657,437,20,2025-04-30,pending
3658,281,15,2023-02-27,CANCELLED
3659,417,5,2023-08-17,Pending
3660,53,1,2025-05-22,shipped
3661,287,17,2024-02-23,complete
3662,275,11,2025-04-27,Returned
3663,289,8,2024-10-31,CANCELLED
3664,343,16,2023-09-25,
3665,423,18,2025-10-25,CANCELLED
3666,78,16,2025-10-28,Returned
3667,11,4,2023-02-03,Completed
3668,480,19,2024-05-16,complete
3669,59,12,2025-02-22,canceled
3670,340,2,2023-03-28,CANCELLED
3671,329,5,2023-09-24,Completed
3672,311,20,2024-05-10,Completed
3673,336,18,2024-03-21,Pending
3674,262,4,2025-09-19,cancelled
3675,396,6,2024-06-17,SHIPPED
3676,312,2,2023-03-13,completed
3677,462,18,2025-05-04,CANCELLED
3678,99589,15,2023-04-15,returned
3679,8,17,2023-08-25,complete
3680,99878,10,2025-02-16,complete
3681,130,14,2025-02-27,cancelled
3682,113,5,2025-06-22,Shipped
3683,403,19,2024-12-27,canceled
3684,285,19,2025-11-01,returned
3685,46,16,2023-07-12,Cancelled
3686,424,9,2025-07-06,Completed
3687,54,14,2024-06-19,pending
3688,379,12,2024-06-10,complete
3689,419,2,2024-06-04,SHIPPED
3690,416,7,2025-06-28,CANCELLED
3691,89,14,2023-01-05,complete
3692,391,1,2023-12-15,shipped
3693,181,3,2024-02-09,pending
3694,131,12,2024-12-06,
3695,68,12,2023-10-17,shipped
3696,327,9,2025-12-12,returned
3697,201,10,2023-03-08,PENDING
3698,376,5,2025-04-12,cancelled
3699,230,14,2025-06-18,CANCELLED
3700,441,10,2025-02-27,returned
3701,78,10,2024-07-03,COMPLETED
3702,327,6,2025-04-05,completed
3703,208,15,2025-10-23,PENDING
3704,366,7,2023-08-08,CANCELLED
3705,107,18,2024-03-29,CANCELLED
3706,455,17,2023-02-02,completed
3707,276,4,2024-03-30,shipped
3708,182,8,2025-09-18,Returned
3709,441,3,2023-02-14,completed
3710,121,12,2023-05-03,pending
3711,90,10,2025-10-09,pending
3712,54,18,2023-10-27,complete
3713,173,14,2023-09-14,Completed
3714,433,19,2025-10-13,
3715,269,19,2025-09-05,SHIPPED
3716,192,18,2024-03-15,Shipped
3717,478,10,2023-03-27,PENDING
3718,233,9,2024-02-09,completed
3719,14,11,2025-03-12,Returned
3720,334,16,2024-08-07,returned
3721,432,6,2023-05-10,complete
3722,79,7,2023-12-21,Pending
3723,20,19,2024-05-24,canceled
3724,150,3,2025-11-02,shipped
3725,27,19,2023-12-22,SHIPPED
3726,307,8,2025-09-06,shipped
3727,471,8,2025-10-06,
3728,497,19,2023-04-22,pending
3729,407,12,2099-10-21,cancelled
3730,345,14,2024-06-25,canceled
3731,317,7,2024-10-31,SHIPPED
3732,498,19,2024-02-29,Cancelled
3733,429,8,2023-08-28,pending
3734,99486,15,2023-09-05,CANCELLED
3735,24,4,2025-01-11,completed
3736,417,15,2024-04-21,SHIPPED
3737,189,14,2024-05-03,cancelled
3738,361,17,2025-02-09,Shipped
3739,12,19,2023-12-10,returned
3740,341,2,2025-01-22,PENDING
3741,443,20,2025-10-07,shipped
3742,162,17,2025-12-09,Shipped
3743,128,4,2024-10-11,COMPLETED
3744,60,17,2024-09-30,SHIPPED
3745,345,15,2023-06-02,Cancelled
3746,1,13,2024-10-19,Completed
3747,417,932,2023-01-16,COMPLETED
3748,465,1,2025-03-03,Completed
3749,232,8,2023-07-05,COMPLETED
3750,126,16,2025-02-18,Cancelled
3751,33,11,2024-08-18,Completed
3752,284,5,2024-08-18,Cancelled
3753,89,3,2023-09-08,CANCELLED
3754,483,9,2025-12-17,Completed
3755,452,3,2023-06-12,Shipped
3756,487,12,2023-07-20,pending
3757,217,5,2023-05-13,SHIPPED
3758,474,14,2024-07-07,SHIPPED
3759,421,4,2024-03-12,complete
3760,149,8,2023-08-04,
3761,351,16,2025-05-27,CANCELLED
3762,58,17,2024-04-10,CANCELLED
3763,328,10,2025-10-17,cancelled
3764,335,16,2024-05-24,Completed
3765,396,12,2024-05-09,Returned
3766,131,19,2024-03-14,complete
3767,286,15,2024-07-04,shipped
3768,371,12,2023-03-08,pending
3769,229,13,2025-03-26,PENDING
3770,326,10,2023-06-07,COMPLETED
3771,19,13,2023-12-30,completed
3772,377,2,2025-03-17,complete
3773,61,19,2024-11-11,pending
3774,108,3,2024-01-15,pending
3775,363,17,2024-12-05,complete
3776,359,9,2023-07-08,Returned
3777,74,16,2024-04-21,Pending
3778,459,5,2023-01-25,returned
3779,134,17,2025-07-21,canceled
3780,441,19,2023-10-06,CANCELLED
3781,329,1,2025-01-15,Returned
3782,362,13,2024-08-27,PENDING
3783,77,4,2025-05-14,COMPLETED
3784,123,4,2023-05-31,complete
3785,191,2,2023-12-31,Cancelled
3786,417,4,2023-12-16,pending
3787,465,16,2024-05-25,Returned
3788,392,10,2024-02-29,cancelled
3789,500,15,2025-11-29,complete
3790,218,18,2024-01-16,completed
3791,108,12,2023-08-07,returned
3792,366,18,2024-05-19,Cancelled
3793,380,18,2023-09-10,returned
3794,137,10,2025-01-20,Returned
3795,99328,12,2024-10-21,pending
3796,283,4,2025-11-12,Pending
3797,265,2,2023-10-07,Returned
3798,392,11,2025-11-21,returned
3799,395,11,2024-04-25,completed
3800,457,13,2024-03-12,complete
3801,368,3,2023-08-02,CANCELLED
3802,126,4,2024-01-25,Returned
3803,239,927,2025-09-21,completed
3804,298,2,2023-01-30,pending
3805,50,9,2025-07-08,canceled
3806,245,12,2024-10-19,CANCELLED
3807,311,8,2025-02-26,complete
3808,82,2,2024-12-08,completed
3809,500,1,2023-07-22,SHIPPED
3810,479,9,2024-10-21,returned
3811,369,3,2025-07-04,Completed
3812,475,12,2023-06-23,CANCELLED
3813,144,922,2023-04-10,Returned
3814,306,2,2023-02-19,COMPLETED
3815,378,2,2025-03-04,
3816,403,14,2025-01-05,Completed
3817,20,14,2024-06-05,returned
3818,152,18,2025-06-21,completed
